Player;Position;Team
Hansen, Jannik;RW;SJS
Hansson, Niklas;D;DAL
Hanzal, Martin;C;DAL
Harkins, Jansen;C;WPG
Harpur, Ben;D;TOR
Harrington, Scott;D;CBS
Hart, Carter;G;PHI
Hartman, Ryan;RW;MIN
Hartnell, Scott;LW;NSH
Harvey, Samuel;G;MTL
Harvey-Pinard, Raphael;LW;VGK
Hathaway, Garnet;RW;WAS
Haula, Erik;C;CAR
Hawel, Liam;C;DAL
Hawryluk, Jayce;RW;FLA
Hayden, John;RW;NJD
Hayes, Jimmy;RW;PIT
Hayes, Kevin;C;PHI
Hayton, Barrett;C;ARI
Healey, Josh;D;CGY
Heatherington, Dillon;D;DAL
Hebig, Cameron;C;EDM
Hedman, Victor;D;TAM
Heed, Tim;D;SJS
Heinen, Danton;RW;BOS
Heinola, Ville;D;WPG
Heiskanen, Miro;D;DAL
Helewka, Adam;LW;NSH
Helgeson, Seth;D;NYI
Hellebuyck, Connor;G;WPG
Helm, Darren;LW;DET
Helvig, Jeremy;G;CAR
Hendricks, Matt;C;WPG
Henman, Luke;C;CAR
Henrique, Adam;C;ANA
Henry, Nick;RW;COL
Herr, Sam;LW;LAK
Hertl, Tomas;C;SJS
Hicketts, Joe;D;DET
Hickey, Brandon;D;BUF
Hickey, Thomas;D;NYI
Highmore, Matthew;RW;CHI
Hill, Adin;G;ARI
Hillman, Blake;D;CHI
Hinostroza, Vinnie;RW;ARI
Hintz, Roope;C;DAL
Hirose, Taro;LW;DET
Hischier, Nico;C;NJD
Hitchcock, Ryan;LW;NYI
Hjalmarsson, Niklas;D;ARI
Hlinka, Jaroslav;LW;COL
Ho-Sang, Joshua;RW;NYI
Hobbs, Connor;D;WAS
Hoefenmayer, Noel;D;ARI
Hoelscher, Mitchell;C;NJD
Hofer, Joel;G;STL
Hoffman, Mike;LW;FLA
Hogberg, Marcus;G;OTT
Hogstrom, Marcus;D;CGY
Holden, Nick;D;VGK
Holl, Justin;D;TOR
Holland, Peter;C;NYR
Hollett, Jordan;G;OTT
Hollowell, Mac;D;TOR
Holmes, Hunter;C;PHI
Holmstrom, Axel;C;DET
Holmstrom, Ben;C;NYI
Holmstrom, Simon;RW;NYI
Holtby, Braden;G;WAS
Holzer, Korbinian;D;ANA
Honka, Julius;D;DAL
Hora, Frank;D;PHI
Hornqvist, Patric;RW;PIT
Horton, Jake;C;FLA
Horton, Nathan;RW;TOR
Horvat, Bo;C;VAN
Howard, Jimmy;G;DET
Howden, Brett;C;NYR
Hronek, Filip;D;DET
Huberdeau, Jonathan;LW;FLA
Hudon, Charles;LW;MTL
Hughes, Cameron;C;BOS
Hughes, Jack;C;NJD
Hughes, Liam;G;PHI
Hughes, Quinn;D;VAN
Hunt, Brad;D;MIN
Hunt, Dryden;LW;FLA
Huntington, Jimmy;C;TAM
Hunwick, Matt;D;BUF
Huska, Adam;G;NYR
Husso, Ville;G;STL
Hutchinson, Michael;G;TOR
Hutton, Ben;D;VAN
Hutton, Carter;G;BUF
Hutton, Grant;D;NYI
Hyka, Tomas;RW;VGK
Hyman, Zach;LW;TOR
Iacopelli, Matheson;RW;CHI
Iafallo, Alex;LW;LAK
Ikonen, Juuso;RW;WAS
Imama, Bokondji;LW;LAK
Ingham, Jacob;G;LAK
Ingram, Connor;G;TAM
Irwin, Matt;D;NSH
Ivan, Michal;D;LAK
Jacobs, Josh;D;NJD
Jankowski, Mark;C;CGY
Janmark, Mattias;LW;DAL
Jardine, Sam;D;TOR
Jarnkrok, Calle;LW;NSH
Jaros, Christian;D;OTT
Jarry, Tristan;G;PIT
Jasek, Lukas;RW;VAN
Jaskin, Dmitrij;LW;WAS
Jenik, Jan;RW;ARI
Jenkins, Blade;LW;NYI
Jenner, Boone;C;CBS
Jensen, Nick;D;WAS
Jenys, Pavel;C;LAK
Jerabek, Jakub;D;STL
Jevpalovs, Nikita;RW;MTL
Jobst, Mason;C;NYI
Johansen, Lucas;D;WAS
Johansen, Ryan;C;NSH
Johansson, Emil;D;BOS
Johansson, Marcus;LW;BUF
Johns, Stephen;D;DAL
Johnson, Adam;C;PIT
Johnson, Cameron;G;NJD
Johnson, Chad;G;ANA
Johnson, Erik;D;COL
Johnson, Jack;D;PIT
Johnson, Luke;C;CHI
Johnson, Reese;RW;CHI
Johnson, Steven;D;PHI
Johnson, Tyler;LW;TAM
Johnsson, Andreas;LW;TOR
Johnston, Ross;LW;NYI
Jokiharju, Henri;D;CHI
Jokinen, Jussi;LW;DET
Joly, D'Artagnan;RW;CGY
Jones, Ben;C;VGK
Jones, Caleb;D;EDM
Jones, Connor;C;NYI
Jones, Martin;G;SJS
Jones, Max;LW;ANA
Jones, Seth;D;CBS
Jonsson-Fjallby, Axel;LW;WAS
Jooris, Josh;RW;TOR
Joseph, Mathieu;RW;TAM
Josephs, Troy;LW;PIT
Joshua, Dakota;C;STL
Josi, Roman;D;NSH
Jost, Tyson;C;COL
Juolevi, Olli;D;VAN
Juulsen, Noah;D;MTL
Kadri, Nazem;C;COL
Kahkonen, Kaapo;G;MIN
Kahun, Dominik;RW;PIT
Kakko, Kaapo;RW;NYR
Kallgren, Erik;G;ARI
Kallionkieli, Marcus;LW;VGK
Kamenev, Vladislav;C;COL
Kammerer, Maximilian;C;WAS
Kampf, David;C;CHI
Kampfer, Steven;D;BOS
Kane, Evander;LW;SJS
Kane, Patrick;RW;CHI
Kannok-Leipert, Alex;D;WAS
Kapanen, Kasperi;RW;TOR
Kapla, Michael;D;NJD
Karlsson, Erik;D;SJS
Karlsson, Linus;C;VAN
Karlsson, Melker;RW;SJS
Karlsson, William;C;VGK
Kase, David;RW;PHI
Kase, Ondrej;RW;ANA
Kaski, Oliwer;D;DET
Kaskisuo, Kasimir;G;TOR
Kaspick, Tanner;C;STL
Kassian, Zack;RW;EDM
Katchouk, Boris;LW;TAM
Kaut, Martin;RW;COL
Keane, Joey;D;NYR
Keeper, Brady;D;FLA
Kehler, Cole;G;LAK
Keith, Duncan;D;CHI
Keller, Clayton;RW;ARI
Kellman, Joel;C;SJS
Kelly, Parker;C;OTT
Kempe, Adrian;C;LAK
Kempe, Mario;C;ARI
Kempny, Michal;D;WAS
Kerdiles, Nicolas;LW;WPG
Kerfoot, Alexander;RW;TOR
Kero, Tanner;C;VAN
Kesler, Ryan;C;ANA
Kessel, Phil;RW;ARI
Kessy, Kale;LW;DAL
Keyser, Kyle;G;BOS
Khaira, Jujhar;LW;EDM
Khovanov, Alexander;C;MIN
Khudobin, Anton;G;DAL
Kielly, Jake;G;VAN
Killorn, Alex;LW;TAM
Kinkaid, Keith;G;MTL
Kirk, Liam;C;ARI
Kirkland, Justin;LW;NSH
Kiselevich, Bogdan;D;WPG
Kivihalme, Teemu;D;TOR
Kiviranta, Joel;LW;DAL
Kivlenieks, Matiss;G;CBS
Klefbom, Oscar;D;EDM
Klima, Kelly;RW;ARI
Klima, Kevin;LW;ARI
Klingberg, John;D;DAL
Kloos, Justin;C;MIN
Kniazev, Artemi;D;SJS
Knight, Corban;C;PHI
Knott, Graham;LW;CHI
Knyzhov, Nikolai;D;SJS
Koekkoek, Slater;D;TAM
Koivu, Mikko;C;MIN
Koivula, Otto;LW;NYI
Kolesar, Keegan;RW;VGK
Koltygin, Pavel;C;NSH
Komarov, Leo;RW;NYI
Konecny, Travis;RW;PHI
Kopacka, Jack;LW;ANA
Kopitar, Anze;C;LAK
Koppanen, Joona;LW;BOS
Korenar, Josef;G;SJS
Korpisalo, Joonas;G;CBS
Korshkov, Egor;RW;TOR
Koskinen, Mikko;G;EDM
Kosmachuk, Scott;RW;COL
Kosorenkov, Ivan;RW;NYI
Kossila, Kalle;C;TOR
Kostin, Klim;C;STL
Kotkaniemi, Jesperi;C;MTL
Kotkov, Vladislav;LW;SJS
Koules, Miles;C;CBS
Kovacevic, Johnathan;D;WPG
Kovalchuk, Ilya;LW;LAK
Kovar, Jan;C;NYI
Kowalkoski, Justin;G;DET
Kral, Filip;D;TOR
Kravtsov, Vitali;RW;NYR
Kreider, Chris;LW;NYR
Krejci, David;C;BOS
Kronwall, Niklas;D;DET
Krug, Torey;D;BOS
Kruger, Marcus;RW;CHI
Krys, Chad;D;CHI
Kubalik, Dominik;LW;CHI
Kubiak, Jeff;C;NYI
Kucherov, Nikita;RW;TAM
Kuemper, Darcy;G;ARI
Kuffner, Ryan;LW;DET
Kuhlman, Karson;RW;BOS
Kuhnhackl, Tom;RW;NYI
Kukan, Dean;D;CBS
Kulak, Brett;D;MTL
Kulbakov, Ivan;G;VAN
Kulevich, Jake;D;EDM
Kulikov, Dmitry;D;WPG
Kunin, Luke;C;MIN
Kunitz, Chris;LW;CHI
Kuokkanen, Janne;RW;CAR
Kupari, Rasmus;C;LAK
Kuraly, Sean;C;BOS
Kurashev, Philipp;C;CHI
Kuznetsov, Evgeny;C;WAS
Kylington, Oliver;D;CGY
Kyrou, Jordan;C;STL
L'Esperance, Joel;C;DAL
LaDue, Paul;D;LAK
LaLeggia, Joey;D;STL
Labanc, Kevin;RW;SJS
Labate, Joseph;C;OTT
Laberge, Pascal;C;PHI
Laberge, Samuel;LW;DAL
Lack, Eddie;G;NJD
Ladd, Andrew;LW;NYI
Laferriere, Mathias;RW;STL
Lafferty, Sam;C;PIT
Lagace, Maxime;G;VGK
Lagesson, William;D;EDM
Laine, Patrik;RW;WPG
Lajoie, Maxime;D;OTT
Lalonde, Bradley;D;PHI
Lalonde, Owen;D;TOR
Lamarche, Maxim;D;MTL
Lammikko, Juho;C;FLA
Landeskog, Gabriel;LW;COL
Lane, Matt;LW;NSH
Lang, Chase;C;MIN
Lankinen, Kevin;G;CHI
Lappin, Nick;RW;NJD
Larkin, Colin;C;EDM
Larkin, Dylan;C;DET
Larmi, Emil;G;PIT
Larsson, Adam;D;EDM
Larsson, Filip;G;DET
Larsson, Jacob;D;ANA
Larsson, Johan;C;BUF
Lashoff, Brian;D;DET
Laughton, Scott;C;PHI
Lauko, Jakub;C;BOS
Lauzon, Jeremy;D;BOS
Lazar, Curtis;C;CGY
Leason, Brett;RW;WAS
Leddy, Nick;D;NYI
Lee, Anders;LW;NYI
Leedahl, Dawson;LW;NYR
Lehkonen, Artturi;LW;MTL
Lehner, Robin;G;CHI
Lehtera, Jori;LW;PHI
Leier, Boston;RW;OTT
Leier, Taylor;LW;PHI
Leighton, Michael;G;ARI
Leipsic, Brendan;LW;WAS
Leivo, Josh;LW;VAN
Lemieux, Brendan;LW;NYR
Leppard, Jackson;LW;TAM
Lerby, Carl-Johan;D;CGY
Lernout, Brett;D;MTL
Leschyshyn, Jake;C;VGK
Leskinen, Otto;D;MTL
Letang, Kris;D;PIT
Letestu, Mark;C;CBS
Lettieri, Vinni;RW;NYR
Letunov, Maxim;C;SJS
Lewington, Tyler;D;WAS
Lewis, Trevor;RW;LAK
Lewis, Ty;LW;COL
Liambas, Mike;LW;MIN
Liljegren, Timothy;D;TOR
Lind, Kole;RW;VAN
Lindberg, Oscar;C;OTT
Lindberg, Tobias;RW;PIT
Lindblom, Oskar;LW;PHI
Lindell, Esa;D;DAL
Lindgren, Charlie;G;MTL
Lindgren, Jesper;D;TOR
Lindgren, Ryan;D;NYR
Lindholm, Anton;D;COL
Lindholm, Elias;RW;CGY
Lindholm, Hampus;D;ANA
Lindholm, Par;LW;BOS
Lindqvist, Michael;C;NYR
Lintuniemi, Alex;D;LAK
Lipanov, Alexei;C;TAM
Lipon, JC;RW;WPG
Little, Bryan;RW;WPG
Lizotte, Blake;C;LAK
LoVerde, Vincent;D;TOR
Lodnia, Ivan;RW;MIN
Loewen, Jermaine;LW;DAL
Lofquist, Sam;D;STL
Lohin, Ryan;C;TAM
Lomberg, Ryan;LW;CGY
Looke, Jens;RW;ARI
Loov, Viktor;D;MIN
Lorentz, Steven;C;CAR
Lorito, Matt;LW;NYI
Lough, Kevin;D;VGK
Louis, Anthony;C;CHI
Lovejoy, Ben;D;DAL
Lowe, Keegan;D;EDM
Lowry, Adam;C;WPG
Lucchini, Jake;LW;PIT
Luchuk, Aaron;C;OTT
Lucic, Milan;LW;CGY
Luff, Matt;RW;LAK
Lundestrom, Isac;C;ANA
Lundqvist, Henrik;G;NYR
Luongo, Roberto;G;FLA
Luostarinen, Eetu;C;CAR
Luukkonen, Ukko-Pekka;G;BUF
Lynch, Kevin;C;TAM
Lyon, Alex;G;PHI
Lyubushkin, Ilya;D;ARI
Lyytinen, Joonas;D;NSH
Nagle, Pat;G;DET
Namestnikov, Vladislav;LW;NYR
Nantel, Julien;C;COL
Nardella, Bobby;D;WAS
Nash, Rick;RW;BOS
Nash, Riley;C;CBS
Nassen, Linus;D;FLA
Nattinen, Julius;C;ANA
Neal, James;LW;EDM
Necas, Martin;C;CAR
Nedeljkovic, Alex;G;CAR
Nell, Chris;G;NYR
Nelson, Brock;C;NYI
Nelson, Casey;D;BUF
Nemeth, Patrik;D;DET
Ness, Aaron;D;WAS
Neuvirth, Michal;G;PHI
Newell, Patrick;C;NYR
Nichushkin, Valeri;LW;DAL
Niederreiter, Nino;LW;CAR
Nielsen, Frans;C;DET
Niemi, Antti;G;MTL
Nieto, Matt;LW;COL
Nieves, Boo;C;NYR
Niku, Sami;D;WPG
Nilsson, Anders;G;OTT
Nilsson, Jacob;C;CHI
Niskanen, Matt;D;PHI
Noebels, Marcel;LW;BOS
Noel, Nathan;C;CHI
Noel, Serron;RW;FLA
Noesen, Stefan;RW;NJD
Nogier, Nelson;D;WPG
Nolan, Jordan;LW;STL
Nordstrom, Joakim;LW;BOS
Nosek, Tomas;LW;VGK
Nugent-Hopkins, Ryan;C;EDM
Nurse, Darnell;D;EDM
Nutivaara, Markus;D;CBS
Nyberg, John;D;DAL
Nygard, Joakim;LW;EDM
Nylander, Alexander;RW;BUF
Nylander, William;RW;TOR
Nyquist, Gustav;RW;CBS
Maatta, Olli;D;CHI
MacArthur, Clarke;LW;OTT
MacDermid, Kurtis;D;LAK
MacDonald, Andrew;D;PHI
MacDonald, Jacob;D;FLA
MacDougall, Matthew;LW;TAM
MacEachern, MacKenzie;LW;STL
MacEwen, Zack;C;VAN
MacInnis, Ryan;C;CBS
MacKenzie, Derek;C;FLA
MacKinnon, Nathan;C;COL
MacKinnon, Ryan;D;NYI
MacLean, Kyle;LW;NYI
MacLeod, Gregor;C;OTT
MacMaster, Tanner;LW;VAN
MacPherson, Dylan;D;FLA
Macek, Brooks;C;VGK
Madsen, Merrick;G;ARI
Maenalanen, Saku;RW;CAR
Magwood, Zachary;C;NSH
Mahura, Josh;D;ANA
Maillet, Philippe;C;LAK
Makar, Cale;D;COL
Maksimov, Kirill;RW;EDM
Malenstyn, Beck;LW;WAS
Malgin, Denis;RW;FLA
Malkin, Evgeni;C;PIT
Malone, Brad;LW;EDM
Malone, Sean;C;BUF
Maltsev, Mikhail;LW;NJD
Mamin, Maxim;C;FLA
Mandolese, Kevin;G;OTT
Mangene, Matt;C;FLA
Mangiapane, Andrew;LW;CGY
Manning, Brandon;D;EDM
Manson, Josh;D;ANA
Mantha, Anthony;RW;DET
Marchand, Brad;LW;BOS
Marchessault, Jonathan;LW;VGK
Marchment, Mason;LW;TOR
Marcoux, Etienne;G;MTL
Marincin, Martin;D;TOR
Markison, Colin;RW;DAL
Markstrom, Jacob;G;VAN
Marleau, Patrick;LW;CAR
Marner, Mitchell;RW;TOR
Marody, Cooper;C;EDM
Maroon, Pat;LW;STL
Martel, Danick;LW;TAM
Martenet, Chris;D;DAL
Martin, Matt;LW;NYI
Martin, Paul;D;SJS
Martin, Spencer;G;COL
Martineau, Phelix;C;MTL
Martinez, Alec;D;LAK
Martinook, Jordan;RW;CAR
Martinsen, Andreas;C;MTL
Martinsson, Eric;D;MIN
Mascherin, Adam;LW;DAL
Mashinter, Brandon;LW;SJS
Masin, Dominik;D;TAM
Masonius, Joe;D;WAS
Massie, Jake;D;CHI
Matheson, Mike;D;FLA
Matteau, Stefan;RW;VGK
Mattheos, Stelio;RW;CAR
Matthews, Auston;C;TOR
Mayfield, Scott;D;NYI
Mayhew, Gerald;RW;MIN
Mayo, Dysin;D;ARI
Mazanec, Marek;G;VAN
McAdam, Eamon;G;TOR
McAvoy, Charlie;D;BOS
McBain, Jamie;D;TAM
McCabe, Jake;D;BUF
McCann, Jared;LW;PIT
McCarron, Michael;C;MTL
McCarthy, Chris;C;WAS
McCarthy, John;LW;SJS
McCollum, Thomas;G;NSH
McCormick, Max;LW;OTT
McCoshen, Ian;D;FLA
McDavid, Connor;C;EDM
McDonagh, Ryan;D;TAM
McDonald, Colin;RW;PHI
McDonald, Mason;G;CGY
McEneny, Evan;D;VAN
McFadden, Garrett;D;VAN
McFarland, John;LW;EDM
McGinn, Brock;RW;CAR
McGinn, Jamie;LW;FLA
McGinn, Tye;LW;WPG
McGregor, Ryan;C;TOR
McGrew, Jake;RW;SJS
McHale, Gavin;G;WAS
McIlrath, Dylan;D;DET
McIntyre, Zane;G;BOS
McIsaac, Jared;D;DET
McKegg, Greg;C;CAR
McKenna, Mike;G;PHI
McKenzie, Brett;C;BOS
McKenzie, Curtis;LW;VGK
McKenzie, Skyler;LW;WPG
McKeown, Roland;D;CAR
McLain, Mitch;C;MIN
McLeod, Cody;LW;NSH
McLeod, Michael;C;NJD
McLeod, Ryan;C;EDM
McMichael, Connor;C;WAS
McMurtry, Mike;C;CGY
McNabb, Brayden;D;VGK
McNeill, Mark;C;BOS
McNiven, Michael;G;MTL
McQuaid, Adam;D;CBS
Megan, Wade;C;DET
Megna, Jaycob;D;ANA
Megna, Jayson;C;WAS
Meier, Timo;LW;SJS
Melanson, Drew;LW;NYR
Melchiori, Julian;D;FLA
Melnick, Josh;RW;DAL
Meloche, Nicolas;D;COL
Menell, Brennan;D;MIN
Merkley, Nicholas;RW;ARI
Merkley, Ryan;D;SJS
Mermis, Dakota;D;ARI
Merrill, Jon;D;VGK
Mersch, Michael;LW;DAL
Merzlikins, Elvis;G;CBS
Meskanen, Ville;C;NYR
Messner, Joel;D;BOS
Mete, Victor;D;MTL
Methot, Marc;D;DAL
Middleton, Jacob;D;SJS
Middleton, Keaton;D;SJS
Miele, Andy;C;ARI
Mikheyev, Ilya;LW;TOR
Mikkola, Niko;D;STL
Milano, Sonny;LW;CBS
Miletic, Sam;LW;PIT
Miller, Colin;D;BUF
Miller, J.T.;RW;VAN
Miller, Kevan;D;BOS
Miller, Ryan;G;ANA
Milner, Parker;G;WAS
Mironov, Andrei;D;COL
Miska, Hunter;G;ARI
Mitchell, Mason;LW;WAS
Mitchell, Zack;RW;LAK
Mittelstadt, Casey;C;BUF
Moldenhauer, Scott;D;ANA
Molino, Griffen;C;TOR
Monahan, Sean;C;CGY
Montembeault, Sam;G;FLA
Montour, Brandon;D;BUF
Montoya, Al;G;EDM
Moore, Bryan;LW;DET
Moore, Dominic;C;TOR
Moore, John;D;BOS
Moore, Ryan;LW;TOR
Moore, Trevor;RW;TOR
Morand, Antoine;C;ANA
Moravcik, Michal;D;MTL
Morin, Samuel;D;PHI
Morrison, Adam;G;WAS
Morrison, Brad;C;LAK
Morrissey, Josh;D;WPG
Morrow, Joe;D;WPG
Motte, C.J.;G;MIN
Motte, Tyler;RW;VAN
Moulson, Matt;LW;BUF
Moverare, Jacob;D;LAK
Moy, Tyler;C;NSH
Mozik, Vojtech;D;NJD
Mrazek, Petr;G;CAR
Mueller, Chris;C;TOR
Mueller, Mirco;D;NJD
Mueller, Tyler;D;NYI
Murphy, Connor;D;CHI
Murphy, Ryan;D;MIN
Murray, Matt;G;PIT
Murray, Ryan;D;CBS
Muse, John;G;PIT
Musil, Adam;C;STL
Muzzin, Jake;D;TOR
Myers, Philippe;D;PHI
Myers, Tyler;D;VAN
Ullmark, Linus;G;BUF
Ullstrom, David;LW;ARI
Upshall, Scottie;LW;EDM
Ustaski, Matt;C;WPG
Ustimenko, Kirill;G;PHI
Vaakanainen, Urho;D;BOS
Vala, Ondrej;D;DAL
Valiev, Rinat;D;CGY
Valimaki, Juuso;D;CGY
Vallati, Giovanni;D;WPG
Van Stralen, Ryan;RW;EDM
Vande Sompel, Mitchell;D;NYI
Vanecek, Vitek;G;WAS
Vanek, Thomas;LW;DET
Varlamov, Semyon;G;NYI
Varone, Phil;LW;PHI
Vasilevskiy, Andrei;G;TAM
Vatanen, Sami;D;NJD
Vatrano, Frank;LW;FLA
Vecchione, Mike;C;PHI
Vehvilainen, Veini;G;CBS
Vejdemo, Lukas;C;MTL
Vela, Marcus;C;SJS
Veleno, Joe;C;DET
Vella, Emmanuel;G;NYI
Verbeek, Hayden;C;MTL
Verhaeghe, Carter;C;TAM
Vermette, Antoine;C;ANA
Veronneau, Max;RW;OTT
Vesalainen, Kristian;LW;WPG
Vesel, Tyler;C;EDM
Vesey, Jimmy;RW;BUF
Vesey, Nolan;LW;EDM
Vigneault, Sam;C;CBS
Vilardi, Gabriel;C;LAK
Villalta, Matt;G;LAK
Virtanen, Jake;RW;VAN
Vladar, Dan;G;BOS
Vlasic, Marc-Edouard;D;SJS
Vogelhuber, Trent;RW;CBS
Volkov, Alexander;RW;TAM
Voracek, Jakub;RW;PHI
Vorobyev, Mikhail;C;PHI
Voynov, Slava;D;LAK
Vrana, Jakub;LW;WAS
van Riemsdyk, James;LW;PHI
van Riemsdyk, Trevor;D;CAR
O'Brien, Andrew;D;CGY
O'Brien, Jim;C;OTT
O'Brien, Liam;C;WAS
O'Brien, Zach;RW;TOR
O'Connor, Logan;RW;COL
O'Gara, Rob;D;NYR
O'Neill, Will;D;PIT
O'Regan, Danny;C;BUF
O'Reilly, Cal;C;MIN
O'Reilly, Ryan;C;STL
Oesterle, Jordan;D;ARI
Oettinger, Jake;G;DAL
Oglevie, Andrew;C;BUF
Okposo, Kyle;RW;BUF
Oleksiak, Jamie;D;DAL
Oleksy, Steve;D;TOR
Oligny, Jimmy;D;VGK
Olivier, Mathieu;RW;NSH
Ollas Mattson, Adam;D;CGY
Olofsson, Gustav;D;MTL
Olofsson, Victor;LW;BUF
Olson, Kyle;RW;ANA
Olson, Tate;D;MIN
Olund, Linus;C;PIT
Onyebuchi, Montana;D;TAM
Opilka, Luke;G;STL
Orlov, Dmitry;D;WAS
Orpik, Brooks;D;WAS
Oshie, T.J.;RW;WAS
Ouellet, Xavier;D;MTL
Ouellette, Martin;G;TAM
Ovechkin, Alex;LW;WAS
Overhardt, Alex;C;NSH
Ozhiganov, Igor;D;TOR
Raanta, Antti;G;ARI
Raaymakers, Joseph;G;CBS
Raddysh, Darren;D;CHI
Raddysh, Taylor;RW;TAM
Radil, Lukas;LW;SJS
Radulov, Alexander;RW;DAL
Rafferty, Brogan;D;VAN
Raffl, Michael;LW;PHI
Rakell, Rickard;LW;ANA
Ramsey, Jack;RW;CHI
Randell, Tyler;RW;BUF
Rantanen, Mikko;RW;COL
Rask, Tuukka;G;BOS
Rask, Victor;C;MIN
Rasmussen, Dennis;LW;ANA
Rasmussen, Michael;RW;DET
Ratcliffe, Isaac;C;PHI
Rathgeb, Yannick;D;NYI
Rattie, Ty;RW;EDM
Rau, Kyle;C;MIN
Read, Matt;RW;MIN
Reaves, Ryan;RW;VGK
Reddekopp, Chaz;D;LAK
Redmond, Angus;G;ANA
Redmond, Zach;D;BUF
Register, Matt;D;DET
Regula, Alec;D;DET
Reichel, Kristian;C;WPG
Reilly, Mike;D;MTL
Reimer, James;G;CAR
Reinhart, Griffin;D;VGK
Reinhart, Sam;RW;BUF
Reinke, Mitch;D;STL
Rempal, Sheldon;RW;LAK
Renouf, Dan;D;CAR
Repo, Sebastian;RW;FLA
Reunanen, Tarmo;D;NYR
Richard, Anthony;C;NSH
Richardson, Brad;C;ARI
Rieder, Tobias;LW;EDM
Rielly, Morgan;D;TOR
Riikola, Juuso;D;PIT
Rinaldo, Zac;LW;NSH
Rinne, Pekka;G;NSH
Rippon, Merrick;D;CGY
Ristolainen, Rasmus;D;BUF
Ritchie, Brett;RW;BOS
Ritchie, Nick;LW;ANA
Rittich, David;G;CGY
Robertson, Jason;LW;DAL
Robinson, Buddy;RW;CGY
Robinson, Eric;LW;CBS
Robson, Mat;G;MIN
Rodewald, Jack;RW;OTT
Rodin, Anton;RW;ANA
Rodrigue, Olivier;G;EDM
Rodrigues, Evan;C;BUF
Roman, Milos;C;CGY
Rondbjerg, Jonas;RW;VGK
Ronning, Ty;RW;NYR
Rooney, Kevin;C;NJD
Rosen, Calle;D;TOR
Roslovic, Jack;RW;WPG
Roussel, Antoine;LW;VAN
Rowney, Carter;RW;ANA
Roy, Kevin;RW;ANA
Roy, Matt;D;LAK
Roy, Nicolas;C;CAR
Rubins, Kristians;D;TOR
Rubtsov, German;C;PHI
Ruhwedel, Chad;D;PIT
Ruotsalainen, Arttu;C;BUF
Russell, Kris;D;EDM
Russell, Patrick;RW;EDM
Russo, Robbie;D;ARI
Rust, Bryan;RW;PIT
Rutta, Jan;D;CHI
Ruzicka, Adam;C;CGY
Ryan, Bobby;RW;OTT
Ryan, Derek;C;CGY
Ryan, Joakim;D;LAK
Rybar, Patrik;G;DET
Rychel, Kerby;LW;CGY
Ryczek, Jake;D;CHI
Rymsha, Drake;C;LAK
Quenneville, David;D;NYI
Quenneville, John;LW;NJD
Quick, Jonathan;G;LAK
Quincey, Kyle;D;MIN
Quine, Alan;C;CGY
Saad, Brandon;LW;CHI
Saarela, Aleksi;C;CAR
Saarijarvi, Vili;D;DET
Sabourin, Scott;RW;CGY
Sadowy, Dylan;LW;DET
Safin, Ostap;RW;EDM
Saigeon, Brandon;C;COL
Sakellaropoulos, Alex;G;BOS
Salda, Radim;D;TAM
Salituro, Dante;C;MIN
Salomaki, Miikka;LW;NSH
Sambrook, Jordan;D;CBS
Samorukov, Dmitri;D;EDM
Sampair, Charlie;C;STL
Samsonov, Ilya;G;WAS
Samuels-Thomas, Jordan;LW;WAS
Samuelsson, Henrik;RW;CHI
Samuelsson, Philip;D;CGY
Sandberg, Filip;RW;SJS
Sandin, Rasmus;D;TOR
Sanford, Zach;LW;STL
Sanguinetti, Bobby;D;CAR
Sanheim, Travis;D;PHI
Santini, Steven;D;NSH
Saros, Juuse;G;NSH
Sateri, Harri;G;DET
Sautner, Ashton;D;VAN
Savard, David;D;CBS
Sawchenko, Zachary;G;SJS
Sbisa, Luca;D;NYI
Scandella, Marco;D;BUF
Scarfo, Ryan;LW;OTT
Scarlett, Reece;D;DAL
Sceviour, Colton;RW;FLA
Schaller, Tim;LW;VAN
Scheifele, Mark;C;WPG
Schemitsch, Thomas;D;FLA
Schenn, Brayden;LW;STL
Schenn, Luke;D;ANA
Scherbak, Nikita;RW;MTL
Schilling, Cameron;D;WPG
Schlemko, David;D;PHI
Schmaltz, Jordan;D;STL
Schmaltz, Nick;C;ARI
Schmelzer, Ryan;RW;NJD
Schmid, Akira;G;NJD
Schmidt, Nate;D;VGK
Schnarr, Nate;C;ARI
Schneider, Cole;LW;NYR
Schneider, Cory;G;NJD
Schneider, Nick;G;CGY
Schremp, Rob;C;WPG
Schroeder, Jordan;C;CHI
Schuldt, Jimmy;D;VGK
Schultz, Justin;D;PIT
Schwartz, Jaden;LW;STL
Scott, Ian;G;TOR
Scott, Justin;C;CBS
Seabrook, Brent;D;CHI
Sedlak, Lukas;RW;CBS
Seeler, Nick;D;MIN
Seguin, Tyler;C;DAL
Seidenberg, Dennis;D;NYI
Seider, Moritz;D;DET
Sekera, Andrej;D;DAL
Selleck, Eric;LW;ARI
Sellgren, Jesper;D;CAR
Semin, Alexander;RW;MTL
Seney, Brett;LW;NJD
Senn, Gilles;G;NJD
Senyshyn, Zach;RW;BOS
Sergachev, Mikhail;D;TAM
Sergeev, Dmitrii;D;STL
Seuss, C.J.;LW;WPG
Severson, Damon;D;NJD
Sexton, Ben;C;OTT
Sgarbossa, Michael;C;WAS
